Campaign_ID,Marketing_Channel,Marketing_Spend,Sales_Revenue,Customer_Acquisitions,Target_Audience,Region,Campaign_Duration,Campaign_Season,Customer_Satisfaction
50cf97cc-31f6-4d3f-b4e2-99b7b4f61750,Online,16124.0,28091.0,1839.0,Middle_Aged,South,60,Winter,2.846137587061123
e4b056be-50b7-4e68-848a-c27ba5105088,Radio,82542.0,115154.0,306.0,Senior,South,30,Fall,1.4641239505901091
aba64b69-8b45-40f7-9d09-ea8bc5c16ac4,Print,58582.0,53809.0,858.0,Senior,West,30,Spring,1.0570644320039406
2594daef-6f9e-4fa3-b993-6f4b8a847f79,Online,71573.0,174263.0,1812.0,Middle_Aged,South,60,Summer,4.723634902937968
7d6cc140-c697-4977-be36-dd03a472f996,Radio,96936.0,10541.0,771.0,Young,South,90,Spring,1.33446258773581
21e5a5d4-298f-43e9-aa9a-d44511c5e0c6,Radio,48988.0,120897.0,1021.0,Middle_Aged,South,90,Spring,4.863176062766428
4dadfe0d-d351-4cf6-af49-128088d2232c,Online,64835.0,166367.0,1899.0,Middle_Aged,East,30,Fall,2.205254566249868
bdf7f2a2-71f2-4d1c-899c-49c82b7a6839,Online,49403.0,155761.0,191.0,Senior,East,90,Summer,2.111662240458489
b9c992bc-66f3-4071-8095-f5732571001b,TV,94680.0,86124.0,1476.0,Young,North,60,Summer,1.1122866290111761
b8dc67f0-c5db-4f0b-a2d2-668c4bb65c09,Online,63338.0,44135.0,1474.0,Senior,East,90,Winter,4.284461728018368
d12caa21-b7f0-4cdd-9295-503c68258778,TV,11893.0,197800.0,1175.0,Senior,South,60,Spring,4.806778266638551
f890c4f7-f68b-46de-92b1-7f6b1df30b1a,Print,32698.0,142967.0,820.0,Senior,East,30,Winter,3.0258095829302305
10368ef9-4b4c-4de0-8970-957cd7f687a1,Print,2276.0,127817.0,844.0,Senior,South,60,Fall,3.19182843584943
5ef73292-9d97-47a4-a903-d7706a1e1d78,Radio,68186.0,,,Middle_Aged,South,30,Fall,3.090164993859553
26b8de61-d26b-489c-ad15-5e38d76654f7,Print,98589.0,51744.0,183.0,Senior,East,30,Spring,3.9823946747105614
c3786393-6f86-46ec-9184-060391da34c8,TV,39102.0,158595.0,474.0,Middle_Aged,North,60,Spring,3.431999760291887
2fe24cd0-0557-4008-bfd0-4c266b0c8a13,Print,39704.0,57548.0,1142.0,Middle_Aged,North,60,Winter,3.0831397373686618
f3e126ca-4aab-40bd-9159-298d4e20be04,Radio,67395.0,7748.0,1946.0,Senior,East,30,Spring,1.7250467356780828
42f44ce1-a11d-4ac3-9f52-d8479674d573,Print,23338.0,192721.0,320.0,Young,North,30,Fall,3.6467209643505325
9e2dfead-75e3-4fd1-9c6b-2a39f0610416,Print,5529.0,48614.0,998.0,Young,North,30,Winter,4.26886757494321
b90706e5-3003-4840-9a2b-3421c5ca7109,Radio,91582.0,39597.0,474.0,Senior,East,30,Spring,3.0548946325771897
5879a780-e574-4461-9229-048f6a9e09ad,Radio,25247.0,95053.0,408.0,Young,West,30,Spring,1.0870605892240763
10064352-d4ad-4050-a32b-754fbc05c344,Radio,86096.0,129307.0,1867.0,Young,South,60,Spring,2.056709953015434
1df0e3fb-b056-4bf8-86d0-73d45470bf8c,TV,29693.0,175006.0,1095.0,Middle_Aged,North,90,Summer,3.5480613962347247
907b4fd7-20ef-4d57-85bb-4689f9f723fc,Print,17402.0,99618.0,1732.0,Middle_Aged,West,30,Summer,2.926880184247291
1e2dfa1e-9b8d-4456-b92c-e38f7c0a1b0c,Radio,53657.0,40666.0,1649.0,Senior,West,90,Winter,4.375761792703987
caf98016-08e5-4fec-b812-49e846a6bebe,Online,32695.0,43629.0,678.0,Young,North,90,Summer,4.433003195606755
092e42eb-cc21-4caf-ba9a-38fe7d86ed80,Print,6857.0,147402.0,132.0,Young,North,30,Fall,4.105830377540935
57be918e-2424-47b7-96de-a833312570f0,Online,,93395.0,320.0,Senior,North,90,Spring,2.3544877637051633
4f5ca4da-b37b-4965-8c62-42769e87c0ca,Print,34831.0,96636.0,1431.0,Senior,East,90,Fall,4.752835736064884
7b9bdb71-a095-487c-9c43-27184192e8a4,Radio,98830.0,127706.0,1149.0,Senior,South,60,Winter,3.466322724985046
f3b9ee64-fdb9-4afc-9336-9ea9380516b2,Radio,7280.0,19330.0,1104.0,Senior,East,30,Spring,4.409474106354093
94068604-4bcc-44c6-85ad-f987ec07805c,Online,,174132.0,1639.0,Middle_Aged,East,30,Spring,2.144412915151499
f66136e5-e0f0-4d08-9490-adc46b70f672,TV,43859.0,153893.0,1914.0,Senior,West,60,Winter,3.7113910839627744
dced3cf2-32e3-4c1b-86f3-fb079f47dc8d,Print,15835.0,114603.0,1039.0,Middle_Aged,North,60,Fall,4.638290295748334
1c15b013-cf10-4f0a-bdd3-15b82531660d,TV,85053.0,51631.0,1367.0,Senior,East,30,Winter,2.7178891234377662
293aad7d-767a-44d9-8548-25c2b600bf5d,Online,32788.0,45316.0,1274.0,Senior,East,60,Summer,1.3918753395471426
cf612d73-20a0-411d-88de-a392549fbff5,Print,99766.0,174223.0,849.0,Young,West,90,Winter,4.523464246967091
e871aaad-c9c3-4e2a-a536-8c7b94c1c756,TV,49957.0,133802.0,,Young,West,90,Spring,1.0085480779472533
1be38202-f0cc-4cc5-a623-963a3e5d1dc8,Online,61986.0,68470.0,831.0,Middle_Aged,East,30,Spring,3.3031771721013006
be03dd26-46a8-47c6-92c0-1afb16957f15,Radio,47050.0,144898.0,550.0,Young,East,30,Summer,4.334212816187587
ffe94320-a427-4c21-a12c-a4a992d5b2a4,TV,52017.0,195641.0,1541.0,Senior,North,90,Summer,1.3007146564758596
ebbd218c-0f1a-4ab7-8b76-0d581166033e,Online,16762.0,38766.0,1618.0,Young,South,60,Summer,2.728223047852889
3f6b06de-ff52-4f9f-afc5-b258bd255e7c,Radio,43442.0,163861.0,672.0,Middle_Aged,West,60,Winter,1.007375234261024
2153e191-2b44-474e-8bed-7e3f963537af,Online,26637.0,39592.0,,Middle_Aged,West,90,Summer,3.4274655891620855
0eb831df-f69c-4d80-ad23-65728f7cebca,Print,37219.0,17821.0,714.0,Middle_Aged,West,30,Fall,4.207905404019914
4cf7d7a2-9bd5-4656-af94-9d0db6ce95e4,TV,24605.0,87192.0,521.0,Young,West,90,Fall,2.9260616238318127
8272908a-6fb3-4e8c-9641-1683af930fbb,Radio,87507.0,82624.0,1193.0,Young,West,60,Spring,2.4291640301615054
5ef00530-b37f-4474-8b91-00085ead16bb,Online,48719.0,75972.0,,Senior,East,60,Summer,1.3125527223625961
6ba51676-bef7-4eb2-9567-5e65a0c0118c,Print,35104.0,109420.0,877.0,Middle_Aged,South,30,Summer,4.657312330458748
496fcf27-7076-434e-bb63-5d03e3d0df52,TV,44553.0,110721.0,1191.0,Senior,West,30,Fall,1.4718768706902616
cc3fe6e7-edbb-42a1-a9c6-4fc524d0bc18,Online,34222.0,86899.0,856.0,Young,South,90,Summer,3.259417560247843
2ad7efb4-1710-4312-ad2c-f0048707d7c9,Print,56352.0,24219.0,423.0,Young,West,60,Fall,3.987538920654037
bc09b113-5b9d-4136-a172-caf3ee5d645e,TV,,168149.0,1124.0,Middle_Aged,South,60,Winter,3.179180188897961
f3d12d51-904a-4802-ba59-dd88c1fe16ad,Online,9353.0,80449.0,1654.0,Young,East,90,Fall,2.551344316695122
b6d45336-19b7-4f88-868f-f3cfc213a98d,Print,72789.0,61158.0,538.0,Young,West,90,Summer,4.570726694786247
1bf82286-e188-4138-a1c7-04b09a5abd10,Online,71532.0,57476.0,1718.0,Middle_Aged,West,60,Spring,3.1925425809319408
efb14255-44d5-47ec-a526-e2993897a494,Radio,27682.0,65534.0,388.0,Middle_Aged,South,90,Summer,4.652019994577963
9ad219e3-00de-4a62-9bca-08fca21a2d33,Print,73451.0,142771.0,157.0,Young,North,60,Fall,3.374211357693712
4cc9719b-0fe0-4ee5-a6e6-68f2cdb1889a,Print,82474.0,13298.0,1684.0,Young,West,90,Summer,1.9129408293445564
576271b9-9319-49bc-b92f-1c754f8a9261,Online,27991.0,107191.0,336.0,Young,North,30,Spring,1.1266053024257205
9ab9f556-3e98-46a5-b4e2-7b547f181e26,Radio,92970.0,65648.0,1329.0,Young,West,30,Summer,2.1129667881434147
c0c6e2cf-6cfb-4444-8e35-22286e104057,TV,1961.0,187104.0,1668.0,Young,East,90,Fall,2.419081596342313
7e8a9105-1944-4a28-bdbd-582a70555cd4,Radio,52945.0,37573.0,738.0,Senior,North,60,Winter,1.31891051726291
cc2c9077-e8ea-457f-9e61-7f515299e118,Online,94059.0,112109.0,1731.0,Senior,East,30,Spring,3.3680217437165583
63ad7f48-bdcd-4de2-a846-cf74eed392a6,Online,36807.0,65784.0,,Senior,North,30,Spring,1.8863960641636557
b23f6d82-220f-4531-bc37-f38be7ea7b44,TV,79367.0,18825.0,,Senior,North,90,Spring,4.722168022570146
94209844-3a1f-46a1-a68e-5e6221911221,Online,,122431.0,708.0,Middle_Aged,West,90,Fall,2.8680256102811112
39c347f7-67df-4b7c-9bbf-a1ec47d54916,Online,21550.0,118348.0,1384.0,Senior,North,30,Fall,2.566361677233536
c086a90b-857e-4945-baf7-66ae256a29ed,TV,43401.0,6889.0,,Middle_Aged,South,90,Summer,4.6743934078279725
419fc551-1cff-442c-b9a8-e2ab21b3f6b0,TV,44827.0,8289.0,362.0,Middle_Aged,North,60,Fall,4.314480631283754
cb432299-0109-44b6-8f38-f8c4e6ca27c2,Print,18842.0,198728.0,175.0,Young,West,60,Winter,1.4782513724512318
4c6a0fa6-738d-4036-925c-fd75db7f5701,Print,27160.0,11031.0,219.0,Young,South,60,Spring,4.376999059772295
a1610d60-5c49-4f4f-b8d6-02301c87e734,Radio,79960.0,39378.0,1985.0,Young,North,90,Summer,3.9359268911156273
2b07ba38-b782-40b9-8a47-7b8da6473640,Online,14651.0,140576.0,1013.0,Middle_Aged,South,30,Summer,3.2885450298812304
f1b4f6f4-d2d0-46d8-8acc-5ea220d282bf,TV,77166.0,106169.0,587.0,Young,West,90,Spring,2.4613504531919843
f33c89d6-8f81-4fd1-aa89-08af1869254b,Radio,70315.0,95776.0,,Senior,West,30,Summer,3.436355252255973
3940649e-50e2-417f-956d-fc803001f7d7,Online,52754.0,146956.0,258.0,Middle_Aged,East,60,Summer,4.041619182707876
1aba0c6e-1711-4103-a5f2-42b78bc81d89,Print,92343.0,13181.0,993.0,Young,South,60,Winter,1.7835883363860057
03bf9dcd-7270-48df-b9ac-a4f6fb1b131b,Online,25592.0,49081.0,1157.0,Young,South,60,Winter,1.820327093440846
bbb8596e-29cd-4392-bebd-1d8f4ed18f24,Print,62703.0,34255.0,1236.0,Senior,West,90,Summer,4.1217481324185465
931552c1-9419-42d5-abb8-c0d8a7310dcf,TV,29810.0,95851.0,1282.0,Senior,East,30,Summer,3.8956559582465506
8044f19a-5bfe-432e-89b2-a9095b54788c,TV,70995.0,87703.0,1054.0,Young,East,90,Winter,4.987057911247636
6adfae83-a368-4813-a439-903db1ea395c,Online,22388.0,156996.0,257.0,Middle_Aged,North,30,Summer,4.790074672383698
7a61bd14-5351-4a81-922e-cebab858b419,Online,36077.0,47231.0,467.0,Middle_Aged,South,30,Fall,3.2062028110028966
accc9b37-18f6-4720-bd00-3e9017f861fc,Radio,70482.0,128434.0,1294.0,Young,North,90,Winter,3.454371438600347
d4905e9b-044a-4120-b57a-337ed2d38316,Online,82124.0,95615.0,1318.0,Middle_Aged,East,90,Summer,3.2741199094424207
54c63e84-6433-442a-9e6e-35b9e9496ca8,Radio,,184595.0,158.0,Middle_Aged,East,60,Summer,3.817799045569501
23d60583-c828-4e78-a765-d6c6ddfd40ed,Print,7226.0,118573.0,1451.0,Middle_Aged,South,60,Fall,2.4968996329363975
74fad7be-04b0-4df2-82cf-b57b46b477a4,Online,30727.0,100978.0,1265.0,Senior,South,30,Spring,2.6919467660435115
a0754ae3-4598-4daf-bbcb-d861176b152e,TV,18470.0,90533.0,,Senior,East,60,Spring,4.4802306547433375
614fad52-b219-4009-8163-b10ef81def70,Print,84949.0,,964.0,Young,East,60,Summer,4.173116793941807
d8a9ea52-60e8-45f2-acb8-188d2fb8f1f9,Print,13145.0,127465.0,1254.0,Young,East,30,Winter,4.519438189994862
59bb49dc-4788-4524-b45d-7a61febfbe73,Radio,28274.0,163542.0,1700.0,Senior,East,90,Spring,4.199615459267116
3664433a-dff8-4ce3-8ebe-263fc5d4086d,Print,89036.0,125612.0,1831.0,Senior,South,30,Summer,1.1401117687162765
ff2722d7-ab14-4faf-b82a-4bf709e2c1ce,Print,55438.0,167029.0,369.0,Middle_Aged,North,30,Summer,4.263481514403836
9b0884f6-3316-4140-8630-837c3ae89bbd,Print,54719.0,105113.0,1522.0,Young,East,90,Summer,1.4184890134385268
aba0f702-8411-4703-9d24-c44a35ab6fe8,TV,62878.0,194616.0,853.0,Middle_Aged,South,30,Spring,2.4620078654462363
d3e8c0c3-1aa6-4b67-a379-6c4d0b09d433,TV,74422.0,39976.0,287.0,Middle_Aged,South,60,Fall,4.855105259961295
bf1c4aee-02a2-4ef1-b5b7-4733094f71bc,Radio,76847.0,19805.0,1650.0,Senior,South,90,Spring,3.1275276912303873
ea86448b-faa9-4cbe-a0e4-2f22b4a0668a,Print,75210.0,126443.0,1950.0,Young,North,60,Summer,3.5596607417411272
937e2c5e-eb7b-4350-a0f7-6a9da52f0aaa,TV,23664.0,77990.0,892.0,Young,East,90,Fall,4.101630707076005
0942e708-9500-46df-805c-a8ffa5733764,TV,73450.0,104087.0,1453.0,Young,North,90,Winter,1.0513108961784234
c0696d61-6490-4e8c-9a03-ddb468b1f0cf,Radio,10669.0,52039.0,1655.0,Senior,West,90,Winter,3.7193562302556304
f33814e0-72dd-405c-a0fc-f3f9f9a4cf55,Online,95975.0,180660.0,462.0,Middle_Aged,East,90,Spring,3.886587111601542
bc984c64-a7c0-41f2-a869-84841caf64ff,Radio,77282.0,7559.0,723.0,Young,East,60,Winter,3.5866143810606093
297b1f77-eac0-44b2-83c1-1aaf4ea4d307,Radio,,8887.0,159.0,Young,South,30,Fall,4.791348287596948
23e4ffaa-4d60-415a-891b-5a6eb01c21e5,Radio,55976.0,173018.0,1819.0,Middle_Aged,North,30,Summer,2.7647517610933736
bdedbd98-92e6-4186-8666-96848837bffa,Radio,33178.0,111068.0,466.0,Young,North,30,Summer,4.635871624990509
e86f63ef-5e6d-47aa-8c3b-e9a33277fcc9,Radio,4042.0,21142.0,402.0,Middle_Aged,South,90,Fall,4.274711336376582
6dd85c31-b6e3-4c3c-80c7-c75525fc2ac0,Print,,83547.0,1364.0,Senior,West,90,Winter,3.3976385631219337
f0d65dcd-fb15-4679-8f2a-c53e2ed16c24,Print,47574.0,7062.0,903.0,Senior,East,30,Spring,3.004225341898624
f4b35bfd-2966-4464-8d3f-0c60b3b20343,TV,60090.0,51041.0,348.0,Middle_Aged,East,60,Fall,3.1975838522369404
822f235d-f8ef-4f8b-9542-d4ec1c6e5e26,Print,59180.0,166899.0,653.0,Young,West,90,Winter,1.0924997461001378
5374e124-fb31-4b24-af47-6d7b18a75120,Print,54891.0,99379.0,998.0,Young,South,30,Winter,4.584407917889945
57f73576-3453-4679-9af9-6b0551687fed,Radio,29423.0,127763.0,1645.0,Young,East,90,Summer,2.1698002366814717
d44208f6-7aed-4eed-917e-ff4ea166e7ab,Online,20934.0,131529.0,1062.0,Middle_Aged,East,60,Winter,4.591625398552567
ae2e004b-49c0-4bb4-bd13-e91eac6e1c26,Radio,84806.0,109199.0,632.0,Middle_Aged,West,30,Summer,2.932879308349363
1e397297-dc57-4f40-b71e-e953e8493613,Print,80990.0,194472.0,929.0,Young,East,30,Summer,1.5879130448579235
766ca4d5-7297-4a1a-a234-26825135b9ef,TV,93200.0,163957.0,1755.0,Young,East,30,Spring,3.266447748587097
f52ef414-187f-4de6-ad15-82fdd29033da,Online,18842.0,8022.0,1711.0,Middle_Aged,North,60,Fall,3.653025784707611
eaf932a3-382f-4dc7-9c5f-407422f04606,TV,,53619.0,924.0,Young,South,90,Summer,4.669978471613426
c09d30b5-0a4b-4c04-9c9b-d9822ed8e32b,Radio,68740.0,65379.0,601.0,Young,West,30,Summer,2.927788817146139
c5554896-9e94-40f1-9949-5502d0045a9c,Radio,39336.0,,138.0,Young,South,30,Summer,4.8062831931245595
dc2ec095-0d9d-4046-a1b5-81bd7a339b14,TV,28046.0,,1742.0,Senior,East,90,Winter,4.889173471665137
91e0e9b8-8d3a-45b6-96a8-ea0907ab05d9,Radio,8895.0,149851.0,1032.0,Senior,East,90,Fall,2.8888209435599657
b46e5b2b-1669-4840-b896-44b78b23007b,TV,95455.0,160242.0,406.0,Middle_Aged,South,90,Winter,4.361243298900206
2052ae5d-0b15-40a1-8982-8301f6d63fc8,Print,95041.0,169283.0,960.0,Senior,West,60,Summer,4.768675560721801
2aea18ae-9862-4081-9f42-54d257e1eb94,Radio,77493.0,60476.0,1624.0,Middle_Aged,East,90,Spring,2.8072705362506603
0a55f715-f25a-4891-b0aa-973202f10336,Online,61312.0,169598.0,1285.0,Young,North,60,Spring,1.4977570768026984
cf4b0e46-ffde-46d8-8e75-a848b765b75c,Radio,88189.0,85360.0,838.0,Middle_Aged,East,90,Summer,3.3036301562617965
c0e72364-c05b-49e5-9985-2e1e7808d09f,Radio,4241.0,131350.0,149.0,Middle_Aged,South,60,Spring,4.459151942969189
48322449-5aec-44d7-af4f-6595fe09627c,TV,62211.0,130435.0,822.0,Middle_Aged,East,90,Spring,2.990131349077955
1d91fdd9-c1b8-49fd-a4b6-533b69036787,TV,85707.0,41959.0,205.0,Senior,North,90,Fall,4.200304135002231
ed344bc5-49a5-4fb0-badf-a79cf171aa3e,Online,98883.0,74380.0,711.0,Senior,North,90,Winter,3.286007030730531
04a75d37-c522-4556-a738-c11da2ba9373,Radio,30700.0,151562.0,723.0,Senior,East,60,Winter,4.309787339220383
59900e84-b09f-414c-a4a5-33cc3c0eafb6,Online,58789.0,169533.0,1172.0,Middle_Aged,West,60,Fall,2.7042203057205887
0e160a24-bbdb-4edb-a455-a7cbf5be3690,Radio,80707.0,142400.0,1093.0,Senior,South,90,Spring,4.361931513920888
76e9d61b-6d12-4529-a51f-3a9fa1bf0ad1,Radio,75095.0,71405.0,1226.0,Senior,North,60,Winter,1.817455522042414
2d2a9f33-0945-444e-9375-98674977ea6a,Radio,7536.0,98581.0,948.0,Senior,East,90,Winter,2.6828721153725046
dd7cb7e5-cd4f-480f-b820-c38e7dca862d,Print,8159.0,158591.0,1671.0,Senior,East,30,Summer,4.382206732144594
cb0ed379-df37-4c8b-aac8-778ef3fd3260,TV,32921.0,162420.0,1940.0,Young,North,90,Winter,1.1154095775854684
cbbfdd65-651f-41d9-a966-e298019758fc,Online,60025.0,175207.0,1785.0,Middle_Aged,North,30,Summer,1.0574207646029818
78089dfe-154d-4a94-a66f-1865d65bb68e,Radio,32317.0,55100.0,618.0,Young,South,60,Spring,4.344181941690826
6a662e77-b386-44c3-a861-a0e70c5f8e5e,Online,82711.0,110728.0,701.0,Senior,West,30,Spring,2.1026963569203967
fa70912b-500f-43ad-ab9d-e81d475a290e,Radio,17570.0,196662.0,1279.0,Senior,West,30,Summer,2.5798500371448183
e827a006-aacc-4ba7-b63c-2fc653cf785f,Print,17214.0,198196.0,160.0,Young,South,60,Winter,2.5892257869763853
fbb8384e-608c-4b13-8dde-e7ad7cd5e543,Online,88917.0,161717.0,1021.0,Senior,North,90,Spring,1.9208849679431395
de1857b9-5707-4e7a-8fc2-a0e20990e8f2,TV,10195.0,49715.0,113.0,Middle_Aged,East,30,Fall,1.368427803231766
b860b45b-ae89-458c-a729-53fec6a14c78,Radio,51814.0,5722.0,410.0,Middle_Aged,North,90,Summer,1.7034863652409529
2a3f9df0-e91c-4223-9e26-aa5e0946a8b7,Radio,62498.0,164454.0,569.0,Young,East,90,Fall,4.8638651449173445
33af403c-4e51-409b-a377-1ab49324b4ec,TV,44738.0,143628.0,656.0,Young,West,60,Summer,4.114196102092104
521904ba-d5e1-445e-b370-7845f8efd152,Radio,1798.0,156921.0,1850.0,Middle_Aged,West,30,Fall,4.825373819481213
e39bae5e-52f1-4438-9721-91752ccc4fb5,Print,5540.0,7537.0,1258.0,Middle_Aged,East,30,Winter,4.886922025444116
90b65ada-d1a2-4e1f-82ef-ee633a600976,Print,25292.0,177732.0,1658.0,Young,West,90,Spring,2.1428630408493485
f838bcde-7044-4a8b-b4ca-0d3f59902227,Print,14844.0,174180.0,156.0,Young,South,60,Winter,3.8063443923762823
000b0646-0729-4d95-8536-ba7c9290c034,Online,10058.0,139834.0,1535.0,Young,South,90,Winter,2.226444178982924
8a7714ef-73b0-418f-9e49-41e44f9afc58,TV,96066.0,159445.0,882.0,Senior,North,90,Summer,3.663576895401586
c9177691-1192-496c-9d37-3b19faf61ff0,Online,41000.0,177045.0,1085.0,Middle_Aged,West,30,Summer,2.5368735018372366
e9489874-8357-4981-af66-b36499c39286,Online,58062.0,171583.0,248.0,Senior,South,60,Winter,1.4390620901902418
5684ce4f-c726-4236-8935-150cd3464a6b,Print,53295.0,66360.0,1623.0,Young,West,60,Winter,3.1814987267033548
11ddf666-ccc1-4488-97e8-e554ccfc4a01,TV,51379.0,106176.0,1985.0,Young,South,60,Spring,3.7875634893810903
757f200b-50a2-4d10-8112-64d72a8b7415,Online,76704.0,172336.0,535.0,Young,North,90,Spring,3.0895928546590836
e5601490-ca5f-4c91-8636-32767ae3b5b9,Print,59691.0,135317.0,1631.0,Senior,South,30,Winter,3.393468833943629
a34fab56-c5c4-4c8c-949a-ca82d224eb8a,Print,79210.0,78767.0,,Senior,West,90,Summer,1.5513424337366208
ec5b79ba-1bf0-413c-900b-ae0adb918ae5,Radio,79484.0,134464.0,546.0,Senior,East,90,Winter,1.426315297236438
b0ce903f-b504-4649-b385-9400ab455670,Radio,69700.0,19874.0,257.0,Middle_Aged,East,60,Spring,3.4959341030532736
6f18e531-ea51-4133-87ae-4598f27bda90,TV,1640.0,24086.0,1804.0,Senior,North,30,Spring,3.0269486415802684
f8584f86-e052-4196-925a-423a2b2d02e6,TV,45712.0,64457.0,1547.0,Young,East,60,Summer,4.626259057593105
239bfd85-a119-45c0-b02d-3a16729f4c59,Online,25318.0,137474.0,1616.0,Young,West,60,Fall,3.9701724791393636
15bf77b9-3822-47f9-8611-b7b74752f2df,Online,18139.0,49407.0,1905.0,Young,North,90,Winter,4.190558332400332
0565c3cf-1fc1-4aef-b779-67f0c6c566aa,Print,11090.0,46620.0,1560.0,Young,East,30,Fall,2.651351972877618
7e6de7af-1d09-4914-8c6d-6d987b7d060d,Radio,95633.0,155373.0,1229.0,Middle_Aged,North,60,Spring,3.1347037855285285
b31d5a0d-3af4-42c2-a5d2-08a053b405d1,TV,91125.0,114364.0,752.0,Young,North,60,Fall,3.5870985910598114
4a32830a-4643-417e-a0f0-34f3e964ff0a,Radio,25835.0,146063.0,340.0,Middle_Aged,East,30,Spring,1.4830397251972927
bc149e5a-9dc3-4233-99b9-fa66906ee397,Print,16375.0,15899.0,865.0,Middle_Aged,South,90,Fall,3.5795625196104144
83176ebe-305c-480b-b40e-e19cd2c9b328,Online,50022.0,98713.0,798.0,Middle_Aged,West,60,Winter,3.4477994041367266
68d193ec-7647-4981-83f2-709b1887db92,Print,73505.0,177099.0,1648.0,Senior,North,30,Spring,4.204250391259065
f56171c4-27a9-43d7-8cba-83d652ee4913,Radio,62792.0,62861.0,1016.0,Young,East,60,Fall,2.219394205020134
8e5d838a-28ab-4c72-8a7e-73f6cb7c3002,Print,63565.0,82303.0,1541.0,Senior,South,90,Fall,2.3372522052669775
c7f7b7e2-7bda-4291-94cd-fc98f36d95b8,Radio,79662.0,88506.0,109.0,Young,West,60,Fall,4.33957776103898
0a0f34fb-83b8-49b3-9f76-28e693289af8,Online,87106.0,12216.0,971.0,Senior,North,30,Summer,1.5027656141713122
70785f9d-7f8c-4377-af4f-5e81db9766f9,Print,58893.0,100076.0,979.0,Young,South,60,Winter,3.6341909445499962
dfed52d3-cbce-49da-b3a5-8269e25f7d29,Online,44874.0,109075.0,1405.0,Senior,North,90,Fall,3.102756268188463
50ddb467-78aa-475a-9c40-7fabf4e156d2,Radio,12499.0,194214.0,198.0,Young,East,30,Fall,3.093182721627086
e5ba7684-b175-448f-8a9c-676a0835cd71,Print,41786.0,90681.0,1747.0,Young,South,90,Winter,4.48130315272385
079eceb2-574d-4758-8883-2f02d594cb30,TV,9052.0,6849.0,237.0,Young,North,30,Fall,2.9957839846617014
2bbc6c9c-8d48-424a-87e9-1bd5fdd235da,Print,9300.0,105712.0,1320.0,Senior,North,60,Spring,3.178513540835551
ab6dfdbb-59c2-40a6-b880-d1893e58ca9f,Radio,29568.0,,878.0,Senior,North,90,Spring,2.175576428784589
871ff4ae-f182-4792-a226-3836901d0e31,Radio,34248.0,104116.0,1332.0,Senior,West,90,Spring,2.386943152470598
52e3453a-5ccd-482a-a29e-14ec1319a74d,Print,1124.0,49551.0,915.0,Young,North,90,Summer,1.982570961512169
e0bfdfdc-ca53-4c17-ae46-11afd012f400,Print,78928.0,6136.0,503.0,Middle_Aged,North,90,Spring,1.114867695502996
869f60fb-c459-4718-bf53-3be04fa0c573,Print,24949.0,124614.0,1786.0,Young,West,60,Summer,3.377406379270851
c73007c9-7e4a-40e7-9de0-43c9d9dcc849,Print,31281.0,161700.0,753.0,Senior,East,90,Winter,3.50727409790949
e0cca662-82bd-485f-9de4-c5f93923978d,Print,97435.0,102743.0,516.0,Middle_Aged,West,30,Spring,2.432991457457846
c81b5b69-b2c4-49ed-9a21-251e6fd8a377,Radio,76280.0,101456.0,1507.0,Young,North,90,Summer,3.1502050742855463
65946f72-047d-40fc-af38-67e7d4d85b20,TV,14566.0,12203.0,212.0,Middle_Aged,North,30,Fall,3.2631039239632824
009774c9-0e71-4c82-b7fc-543752ec8fcc,Online,13478.0,189449.0,1496.0,Middle_Aged,South,90,Fall,2.2547928704551636
1e9f5fad-1082-40eb-a71c-5a792dd038ca,Online,68791.0,109340.0,541.0,Middle_Aged,North,90,Spring,4.882447064463133
1c09058b-6381-42e8-8f46-4baa318e4836,Online,1548.0,194034.0,321.0,Young,West,30,Summer,2.759697768583151
f159251c-193a-4010-bfb8-1326af25581c,Print,8970.0,122436.0,1009.0,Senior,East,90,Fall,3.6311954025105435
7055986f-13b9-4031-a516-75fd94b1e107,Online,38828.0,192810.0,1650.0,Middle_Aged,South,30,Spring,1.5059271229150566
b94c3059-b049-4163-a432-f37a16d87171,Radio,89670.0,196575.0,921.0,Senior,West,90,Fall,1.4611815015463612
f287025f-cf64-4114-b395-77414540fe50,TV,86897.0,80482.0,315.0,Senior,West,30,Fall,1.6678250373576238
49585c57-d7f1-4b1a-acc1-84954fb8b20b,Print,56350.0,10181.0,1906.0,Senior,North,30,Spring,2.437621639520904
0d0864c1-c232-4675-bea5-cd5504ee5ab7,Online,58470.0,76765.0,474.0,Young,East,90,Fall,1.3440017047252186
dc985b1f-7160-45a5-9afb-2eb01ffb5dae,TV,,197182.0,1035.0,Senior,West,30,Spring,2.3451724055777308
0a1f69a6-dc37-47cf-81ad-f061dd60dd55,Print,93389.0,176269.0,,Middle_Aged,South,90,Summer,4.116981050953186
b2fb3c73-8b64-4cce-bd2b-efe7c88a3c2c,TV,65131.0,194995.0,1610.0,Middle_Aged,West,90,Winter,4.399291730391472
49c7711e-cf2b-48be-8923-54c62087f966,Online,84018.0,21763.0,1827.0,Middle_Aged,East,30,Summer,3.7129280413316756
7dd3b45e-40c5-4252-835a-d25abde7da82,TV,53545.0,6143.0,257.0,Middle_Aged,East,30,Fall,1.507658292696664
